IndividID,GroupRef,Date,Age_years,Sex,WeightGain_g,RateWeightGain_ghr,SessionID,GroupName,GroupSize,Pups,habitat,Count,month,year,breedingyear,season,Babysitting,anypups,PupPresence
4126,81,10/12/2020,1.590691307,F,21,7.5,81 2020-12-10,Zulus,12,0,Grassland,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4114,65,14/12/2020,1.659137577,M,1,0.361445783,65 2020-12-14,Jaxx,11,5,White sand,8,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
3818,134,14/12/2020,3.644079398,M,19,5.968586387,134 2020-12-14,Hakuna Matata,9,4,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4135,134,14/12/2020,1.440109514,M,21,6.631578947,134 2020-12-14,Hakuna Matata,9,4,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4137,134,14/12/2020,1.440109514,M,10,3.10880829,134 2020-12-14,Hakuna Matata,9,4,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4180,133,15/12/2020,1.002053388,M,15,5.294117647,133 2020-12-15,Ubuntu,12,0,Savanna,10,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
3069,130,17/12/2020,6.543463381,F,34,10.79365079,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
3725,130,17/12/2020,3.794661191,M,37,11.68421053,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4094,130,17/12/2020,1.765913758,M,16,5.02617801,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4157,130,17/12/2020,1.084188912,M,36,11.30890052,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4159,130,17/12/2020,1.084188912,M,24,7.461139896,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4160,130,17/12/2020,1.084188912,M,26,8.253968254,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4161,130,17/12/2020,1.084188912,F,39,12.1875,130 2020-12-17,Make-e-plan,11,5,Savanna,7,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4114,65,18/12/2020,1.67008898,M,16,5.818181818,65 2020-12-18,Jaxx,14,0,White sand,6,12,2020,2020/2021,Oct-Apr,N,N,neither
3227,133,21/12/2020,5.804243669,F,18,5.510204082,133 2020-12-21,Ubuntu,9,0,Savanna,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
4180,133,21/12/2020,1.018480493,M,6,1.782178218,133 2020-12-21,Ubuntu,9,0,Savanna,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
3680,147,23/12/2020,4.002737851,M,8,2.56684492,147 2020-12-23,Namaqua,8,0,White sand,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4117,147,23/12/2020,1.689253936,F,10,3.278688525,147 2020-12-23,Namaqua,8,0,White sand,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4163,147,23/12/2020,1.11430527,F,5,1.621621622,147 2020-12-23,Namaqua,8,0,White sand,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4164,147,23/12/2020,1.11430527,F,17,5.368421053,147 2020-12-23,Namaqua,8,0,White sand,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4170,145,24/12/2020,1.070499658,M,26,7.684729064,145 2020-12-24,Elronds Council,19,4,Grassland,9,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
3680,147,28/12/2020,4.016427105,M,17,6.538461538,147 2020-12-28,Namaqua,9,0,Savanna,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4117,147,28/12/2020,1.70294319,F,21,7.974683544,147 2020-12-28,Namaqua,9,0,Savanna,8,12,2020,2020/2021,Oct-Apr,N,N,neither
4162,147,28/12/2020,1.127994524,M,7,2.692307692,147 2020-12-28,Namaqua,9,0,Savanna,8,12,2020,2020/2021,Oct-Apr,N,N,neither
3987,81,28/12/2020,2.658453114,M,23,7.931034483,81 2020-12-28,Zulus,9,0,Savanna,10,12,2020,2020/2021,Oct-Apr,N,N,neither
3503,145,28/12/2020,5.388090349,F,51,17.68786127,145 2020-12-28,Elronds Council,19,4,Grassland,11,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4166,145,28/12/2020,1.081451061,F,23,7.752808989,145 2020-12-28,Elronds Council,19,4,Grassland,11,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
4170,145,28/12/2020,1.081451061,M,28,9.6,145 2020-12-28,Elronds Council,19,4,Grassland,11,12,2020,2020/2021,Oct-Apr,N,Y,pups_foraging
3664,18,30/12/2020,4.145106092,F,43,12.40384615,18 2020-12-30,Lazuli,9,2,White sand,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
4005,18,30/12/2020,2.455852156,F,26,7.358490566,18 2020-12-30,Lazuli,9,2,White sand,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
4016,18,30/12/2020,2.455852156,F,16,4.571428571,18 2020-12-30,Lazuli,9,2,White sand,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
4028,18,30/12/2020,2.26146475,M,9,2.559241706,18 2020-12-30,Lazuli,9,2,White sand,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
4280,18,30/12/2020,2.995208761,M,17,4.903846154,18 2020-12-30,Lazuli,9,2,White sand,11,12,2020,2020/2021,Oct-Apr,Y,N,babysitting
3680,147,06/01/2021,4.041067762,M,8,2.23255814,147 2021-01-06,Namaqua,8,0,Savanna,7,1,2021,2020/2021,Oct-Apr,N,N,neither
4117,147,06/01/2021,1.727583847,F,10,2.926829268,147 2021-01-06,Namaqua,8,0,Savanna,7,1,2021,2020/2021,Oct-Apr,N,N,neither
4162,147,06/01/2021,1.152635181,M,24,6.82464455,147 2021-01-06,Namaqua,8,0,Savanna,7,1,2021,2020/2021,Oct-Apr,N,N,neither
4036,152,07/01/2021,2.102669405,M,27,7.465437788,152 2021-01-07,Runaways,6,0,Savanna,11,1,2021,2020/2021,Oct-Apr,N,N,neither
3680,147,09/01/2021,4.049281314,M,36,10,147 2021-01-09,Namaqua,8,0,Savanna,10,1,2021,2020/2021,Oct-Apr,N,N,neither
4117,147,09/01/2021,1.735797399,F,27,7.330316742,147 2021-01-09,Namaqua,8,0,Savanna,10,1,2021,2020/2021,Oct-Apr,N,N,neither
4162,147,09/01/2021,1.160848734,M,22,6.02739726,147 2021-01-09,Namaqua,8,0,Savanna,10,1,2021,2020/2021,Oct-Apr,N,N,neither
3227,133,12/01/2021,5.864476386,F,5,1.818181818,133 2021-01-12,Ubuntu,10,4,Savanna,6,1,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4168,145,12/01/2021,1.122518823,M,12,3.956043956,145 2021-01-12,Elronds Council,21,0,Savanna,10,1,2021,2020/2021,Oct-Apr,N,N,neither
4170,145,12/01/2021,1.122518823,M,8,2.53968254,145 2021-01-12,Elronds Council,21,0,Savanna,10,1,2021,2020/2021,Oct-Apr,N,N,neither
3680,147,20/01/2021,4.079397673,M,28,8.358208955,147 2021-01-20,Namaqua,8,0,Savanna,6,1,2021,2020/2021,Oct-Apr,N,N,neither
4117,147,20/01/2021,1.765913758,F,16,4.776119403,147 2021-01-20,Namaqua,8,0,Savanna,6,1,2021,2020/2021,Oct-Apr,N,N,neither
4162,147,20/01/2021,1.190965092,M,5,1.463414634,147 2021-01-20,Namaqua,8,0,Savanna,6,1,2021,2020/2021,Oct-Apr,N,N,neither
3725,130,21/01/2021,3.890485969,M,27,7.465437788,130 2021-01-21,Make-e-plan,14,0,Savanna,9,1,2021,2020/2021,Oct-Apr,N,N,neither
4094,130,21/01/2021,1.861738535,M,28,7.706422018,130 2021-01-21,Make-e-plan,14,0,Savanna,9,1,2021,2020/2021,Oct-Apr,N,N,neither
4166,145,21/01/2021,1.14715948,F,41,12.55102041,145 2021-01-21,Elronds Council,20,0,Savanna,11,1,2021,2020/2021,Oct-Apr,N,N,neither
3818,134,23/01/2021,3.753593429,M,61,18.02955665,134 2021-01-23,Hakuna Matata,15,0,White sand,8,1,2021,2020/2021,Oct-Apr,Y,N,babysitting
4094,130,23/01/2021,1.867214237,M,19,5.7,130 2021-01-23,Make-e-plan,14,0,White sand,6,1,2021,2020/2021,Oct-Apr,N,N,neither
4157,130,23/01/2021,1.185489391,M,15,4.5,130 2021-01-23,Make-e-plan,14,0,White sand,6,1,2021,2020/2021,Oct-Apr,N,N,neither
4166,145,26/01/2021,1.160848734,F,19,6.298342541,145 2021-01-26,Elronds Council,21,0,Savanna,11,1,2021,2020/2021,Oct-Apr,N,N,neither
4166,145,28/01/2021,1.166324435,F,24,6.697674419,145 2021-01-28,Elronds Council,21,0,Savanna,6,1,2021,2020/2021,Oct-Apr,N,N,neither
4187,134,29/01/2021,1.086926762,F,16,5.647058824,134 2021-01-29,Hakuna Matata,15,0,Shrubland,7,1,2021,2020/2021,Oct-Apr,Y,N,babysitting
2001,36,30/01/2021,11.37577002,M,15,4.368932039,36 2021-01-30,Whiskers,14,0,Shrubland,5,1,2021,2020/2021,Oct-Apr,N,N,neither
3069,130,01/02/2021,6.669404517,F,36,11.07692308,130 2021-02-01,Make-e-plan,16,0,White sand,5,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3725,130,01/02/2021,3.920602327,M,24,7.2,130 2021-02-01,Make-e-plan,16,0,White sand,5,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4157,130,01/02/2021,1.210130048,M,20,6.153846154,130 2021-02-01,Make-e-plan,16,0,White sand,5,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4160,130,01/02/2021,1.210130048,M,13,3.979591837,130 2021-02-01,Make-e-plan,16,0,White sand,5,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4068,134,02/02/2021,1.984941821,F,-8,-2.487046632,134 2021-02-02,Hakuna Matata,15,5,Shrubland,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3680,147,03/02/2021,4.117727584,M,22,6.502463054,147 2021-02-03,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4117,147,03/02/2021,1.804243669,F,16,4.637681159,147 2021-02-03,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4212,147,03/02/2021,1.00752909,F,14,3.981042654,147 2021-02-03,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4215,36,04/02/2021,1.021218344,F,12,3.333333333,36 2021-02-04,Whiskers,14,0,Shrubland,11,2,2021,2020/2021,Oct-Apr,N,N,neither
3664,18,04/02/2021,4.24366872,F,37,11.87165775,18 2021-02-04,Lazuli,9,0,White sand,6,2,2021,2020/2021,Oct-Apr,N,N,neither
4028,18,04/02/2021,2.360027379,M,31,10.05405405,18 2021-02-04,Lazuli,9,0,White sand,6,2,2021,2020/2021,Oct-Apr,N,N,neither
4280,18,04/02/2021,3.093771389,M,41,12.8125,18 2021-02-04,Lazuli,9,0,White sand,6,2,2021,2020/2021,Oct-Apr,N,N,neither
2960,145,05/02/2021,7.074606434,M,18,6,145 2021-02-05,Elronds Council,21,0,Shrubland,6,2,2021,2020/2021,Oct-Apr,N,N,neither
3503,145,05/02/2021,5.49486653,F,24,8.372093023,145 2021-02-05,Elronds Council,21,0,Shrubland,6,2,2021,2020/2021,Oct-Apr,N,N,neither
3971,145,05/02/2021,2.833675565,M,9,3.033707865,145 2021-02-05,Elronds Council,21,0,Shrubland,6,2,2021,2020/2021,Oct-Apr,N,N,neither
3972,145,05/02/2021,2.833675565,M,28,9.38547486,145 2021-02-05,Elronds Council,21,0,Shrubland,6,2,2021,2020/2021,Oct-Apr,N,N,neither
4170,145,05/02/2021,1.188227242,M,13,4.482758621,145 2021-02-05,Elronds Council,21,0,Shrubland,6,2,2021,2020/2021,Oct-Apr,N,N,neither
3664,18,05/02/2021,4.246406571,F,20,6.091370558,18 2021-02-05,Lazuli,9,0,White sand,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4028,18,05/02/2021,2.362765229,M,51,14.10138249,18 2021-02-05,Lazuli,9,0,White sand,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4173,18,05/02/2021,1.133470226,M,25,7.537688442,18 2021-02-05,Lazuli,9,0,White sand,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4280,18,05/02/2021,3.09650924,M,61,16.41255605,18 2021-02-05,Lazuli,9,0,White sand,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4079,133,06/02/2021,1.935660507,F,45,13.10679612,133 2021-02-06,Ubuntu,14,0,White sand,10,2,2021,2020/2021,Oct-Apr,N,N,neither
4180,133,06/02/2021,1.14715948,M,36,10.33492823,133 2021-02-06,Ubuntu,14,0,White sand,10,2,2021,2020/2021,Oct-Apr,N,N,neither
3733,81,06/02/2021,3.912388775,F,46,14.68085106,81 2021-02-06,Zulus,10,3,Grassland,6,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3227,133,07/02/2021,5.935660507,F,13,3.959390863,133 2021-02-07,Ubuntu,14,0,White sand,12,2,2021,2020/2021,Oct-Apr,N,N,neither
4180,133,07/02/2021,1.149897331,M,23,6.9,133 2021-02-07,Ubuntu,14,0,White sand,12,2,2021,2020/2021,Oct-Apr,N,N,neither
3664,18,08/02/2021,4.254620123,F,48,14.76923077,18 2021-02-08,Lazuli,9,0,White sand,6,2,2021,2020/2021,Oct-Apr,N,N,neither
4028,18,08/02/2021,2.370978782,M,26,7.536231884,18 2021-02-08,Lazuli,9,0,White sand,6,2,2021,2020/2021,Oct-Apr,N,N,neither
4173,18,08/02/2021,1.141683778,M,31,8.857142857,18 2021-02-08,Lazuli,9,0,White sand,6,2,2021,2020/2021,Oct-Apr,N,N,neither
3069,130,09/02/2021,6.691307324,F,16,4.897959184,130 2021-02-09,Make-e-plan,16,0,White sand,10,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3725,130,09/02/2021,3.942505133,M,9,2.783505155,130 2021-02-09,Make-e-plan,16,0,White sand,10,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4036,152,09/02/2021,2.19301848,M,54,17.51351351,152 2021-02-09,Runaways,6,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4048,152,09/02/2021,2.138261465,F,51,16.63043478,152 2021-02-09,Runaways,6,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4092,152,09/02/2021,1.9137577,F,32,11.03448276,152 2021-02-09,Runaways,6,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4096,152,09/02/2021,1.894592745,F,48,17.04142012,152 2021-02-09,Runaways,6,0,Savanna,11,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4112,65,10/02/2021,1.817932923,F,44,13.96825397,65 2021-02-10,Jaxx,15,6,Shrubland,5,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4183,65,10/02/2021,1.097878166,M,66,20.30769231,65 2021-02-10,Jaxx,15,6,Shrubland,5,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
3227,133,10/02/2021,5.943874059,F,22,6.984126984,133 2021-02-10,Ubuntu,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
4096,152,10/02/2021,1.897330595,F,54,16.53061224,152 2021-02-10,Runaways,6,0,Savanna,13,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
2727,36,11/02/2021,8.914442163,F,26,7.959183673,36 2021-02-11,Whiskers,14,0,Savanna,5,2,2021,2020/2021,Oct-Apr,N,N,neither
4155,36,11/02/2021,1.259411362,M,16,5.161290323,36 2021-02-11,Whiskers,14,0,Savanna,5,2,2021,2020/2021,Oct-Apr,N,N,neither
2001,36,12/02/2021,11.41136208,M,-2,-0.585365854,36 2021-02-12,Whiskers,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
2727,36,12/02/2021,8.917180014,F,6,1.773399015,36 2021-02-12,Whiskers,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
4145,36,12/02/2021,1.483915127,F,25,7.389162562,36 2021-02-12,Whiskers,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
4215,36,12/02/2021,1.04312115,F,18,4.976958525,36 2021-02-12,Whiskers,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
4216,36,12/02/2021,1.04312115,F,35,10.14492754,36 2021-02-12,Whiskers,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
4217,36,12/02/2021,1.04312115,F,51,15.14851485,36 2021-02-12,Whiskers,14,0,Savanna,7,2,2021,2020/2021,Oct-Apr,N,N,neither
4112,65,13/02/2021,1.826146475,F,20,5.797101449,65 2021-02-13,Jaxx,15,6,Savanna,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
2001,36,16/02/2021,11.42231348,M,11,3.567567568,36 2021-02-16,Whiskers,14,0,Savanna,6,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4135,134,16/02/2021,1.615331964,M,15,4.736842105,134 2021-02-16,Hakuna Matata,15,5,White sand,12,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4187,134,16/02/2021,1.136208077,F,12,3.80952381,134 2021-02-16,Hakuna Matata,15,5,White sand,12,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
3680,147,17/02/2021,4.156057495,M,34,10.25125628,147 2021-02-17,Namaqua,8,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4117,147,17/02/2021,1.84257358,F,56,16.55172414,147 2021-02-17,Namaqua,8,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4162,147,17/02/2021,1.267624914,M,48,14.25742574,147 2021-02-17,Namaqua,8,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4212,147,17/02/2021,1.045859001,F,62,18.50746269,147 2021-02-17,Namaqua,8,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4068,134,17/02/2021,2.026009582,F,11,3.333333333,134 2021-02-17,Hakuna Matata,15,5,White sand,5,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4135,134,18/02/2021,1.620807666,M,22,7.058823529,134 2021-02-18,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4170,145,18/02/2021,1.223819302,M,20,5.194805195,145 2021-02-18,Elronds Council,22,0,Savanna,9,2,2021,2020/2021,Oct-Apr,N,N,neither
4036,152,18/02/2021,2.217659138,M,38,15.2,152 2021-02-18,Runaways,6,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4040,152,18/02/2021,2.217659138,M,49,19.86486486,152 2021-02-18,Runaways,6,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4048,152,18/02/2021,2.162902122,F,15,6.12244898,152 2021-02-18,Runaways,6,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4092,152,18/02/2021,1.938398357,F,47,18.9261745,152 2021-02-18,Runaways,6,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4093,152,18/02/2021,1.938398357,F,38,18.84297521,152 2021-02-18,Runaways,6,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4096,152,18/02/2021,1.919233402,F,10,4.87804878,152 2021-02-18,Runaways,6,0,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3156,65,19/02/2021,6.234086242,F,11,3.267326733,65 2021-02-19,Jaxx,15,6,Savanna,11,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
3680,147,19/02/2021,4.161533196,M,22,6.734693878,147 2021-02-19,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4117,147,19/02/2021,1.848049281,F,37,10.42253521,147 2021-02-19,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4162,147,19/02/2021,1.273100616,M,1,0.301507538,147 2021-02-19,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4212,147,19/02/2021,1.051334702,F,18,5.482233503,147 2021-02-19,Namaqua,8,0,Savanna,11,2,2021,2020/2021,Oct-Apr,N,N,neither
4216,36,20/02/2021,1.065023956,F,37,10.09090909,36 2021-02-20,Whiskers,14,0,White sand,9,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4217,36,20/02/2021,1.065023956,F,25,6.41025641,36 2021-02-20,Whiskers,14,0,White sand,9,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3652,134,20/02/2021,5.138945927,F,24,7.619047619,134 2021-02-20,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
3818,134,20/02/2021,3.830253251,M,10,2.97029703,134 2021-02-20,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4024,134,20/02/2021,2.403832991,F,40,11.5942029,134 2021-02-20,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4068,134,20/02/2021,2.034223135,F,14,4.421052632,134 2021-02-20,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4135,134,20/02/2021,1.626283368,M,8,2.53968254,134 2021-02-20,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4187,134,20/02/2021,1.14715948,F,9,2.8125,134 2021-02-20,Hakuna Matata,15,5,White sand,6,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4216,36,24/02/2021,1.075975359,F,9,2.727272727,36 2021-02-24,Whiskers,14,0,Shrubland,7,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3227,133,24/02/2021,5.98220397,F,21,6.774193548,133 2021-02-24,Ubuntu,14,0,Savanna,5,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4180,133,24/02/2021,1.196440794,M,15,4.891304348,133 2021-02-24,Ubuntu,14,0,Savanna,5,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4036,152,24/02/2021,2.234086242,M,36,8.888888889,152 2021-02-24,Runaways,6,1,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4048,152,24/02/2021,2.179329227,F,65,16.59574468,152 2021-02-24,Runaways,6,1,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4093,152,24/02/2021,1.954825462,F,88,23.46666667,152 2021-02-24,Runaways,6,1,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4096,152,24/02/2021,1.935660507,F,87,22.11864407,152 2021-02-24,Runaways,6,1,Savanna,12,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3069,130,25/02/2021,6.735112936,F,14,3.818181818,130 2021-02-25,Make-e-plan,16,7,White sand,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3725,130,25/02/2021,3.986310746,M,3,0.803571429,130 2021-02-25,Make-e-plan,16,7,White sand,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4157,130,25/02/2021,1.275838467,M,17,4.615384615,130 2021-02-25,Make-e-plan,16,7,White sand,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4160,130,25/02/2021,1.275838467,M,11,2.959641256,130 2021-02-25,Make-e-plan,16,7,White sand,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4161,130,25/02/2021,1.275838467,F,21,5.701357466,130 2021-02-25,Make-e-plan,16,7,White sand,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4024,134,25/02/2021,2.417522245,F,13,3.823529412,134 2021-02-25,Hakuna Matata,14,5,White sand,8,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4068,134,25/02/2021,2.047912389,F,7,2.176165803,134 2021-02-25,Hakuna Matata,14,5,White sand,8,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4135,134,25/02/2021,1.639972621,M,9,2.713567839,134 2021-02-25,Hakuna Matata,14,5,White sand,8,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4048,152,25/02/2021,2.182067077,F,27,8.265306122,152 2021-02-25,Runaways,6,6,Savanna,9,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4093,152,25/02/2021,1.957563313,F,68,20.92307692,152 2021-02-25,Runaways,6,6,Savanna,9,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4096,152,25/02/2021,1.938398357,F,34,10.40816327,152 2021-02-25,Runaways,6,6,Savanna,9,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3471,65,25/02/2021,5.639972621,M,37,10.1369863,65 2021-02-25,Jaxx,15,6,White sand,5,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4153,65,25/02/2021,1.35797399,F,18,4.864864865,65 2021-02-25,Jaxx,15,6,White sand,5,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4036,152,26/02/2021,2.239561944,M,0,0,152 2021-02-26,Runaways,6,6,Savanna,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4048,152,26/02/2021,2.184804928,F,50,13.95348837,152 2021-02-26,Runaways,6,6,Savanna,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4092,152,26/02/2021,1.960301164,F,28,7.924528302,152 2021-02-26,Runaways,6,6,Savanna,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
4096,152,26/02/2021,1.941136208,F,54,15.80487805,152 2021-02-26,Runaways,6,6,Savanna,8,2,2021,2020/2021,Oct-Apr,Y,N,babysitting
3503,145,26/02/2021,5.552361396,F,33,9.705882353,145 2021-02-26,Elronds Council,21,0,Savanna,8,2,2021,2020/2021,Oct-Apr,N,N,neither
4166,145,26/02/2021,1.245722108,F,27,7.641509434,145 2021-02-26,Elronds Council,21,0,Savanna,8,2,2021,2020/2021,Oct-Apr,N,N,neither
3069,130,27/02/2021,6.740588638,F,23,9.857142857,130 2021-02-27,Make-e-plan,16,7,White sand,7,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
3725,130,27/02/2021,3.991786448,M,4,1.538461538,130 2021-02-27,Make-e-plan,16,7,White sand,7,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4160,130,27/02/2021,1.281314168,M,18,7.448275862,130 2021-02-27,Make-e-plan,16,7,White sand,7,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4161,130,27/02/2021,1.281314168,F,-7,-2.957746479,130 2021-02-27,Make-e-plan,16,7,White sand,7,2,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
3227,133,01/03/2021,5.995893224,F,55,17.55319149,133 2021-03-01,Ubuntu,13,0,White sand,8,3,2021,2020/2021,Oct-Apr,Y,N,babysitting
4082,133,01/03/2021,1.998631075,F,30,9.473684211,133 2021-03-01,Ubuntu,13,0,White sand,8,3,2021,2020/2021,Oct-Apr,Y,N,babysitting
4180,133,01/03/2021,1.210130048,M,15,4.712041885,133 2021-03-01,Ubuntu,13,0,White sand,8,3,2021,2020/2021,Oct-Apr,Y,N,babysitting
3987,81,02/03/2021,2.833675565,M,16,5.925925926,81 2021-03-02,Zulus,10,3,Grassland,9,3,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
4160,130,02/03/2021,1.289527721,M,12,3.54679803,130 2021-03-02,Make-e-plan,16,7,Savanna,10,3,2021,2020/2021,Oct-Apr,N,Y,pups_foraging
