GroupRef,Date,VisitTime,BurrowRef_New,BurrowRef,Longitude_New,Latitude_New,habitat,Date2,VisitTime2,BurrowRef_New2,BurrowRef2,Longitude_New2,Latitude_New2,BurrowChange,distance_m,GroupSize,nPups,Babysitting,anypups,PupPresence,year,month,breedingyear,season,GroupSize_z
28,02/12/2014,A,2319,1872,21.8523955,-26.98198798,Savanna,03/12/2014,A,2319,1872,21.8523955,-26.98198798,0,0,10,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.447245259
36,02/12/2014,A,2142,832,21.85161,-27.00466443,White sand,02/12/2014,P,2142,832,21.85161,-27.00466443,0,0,6,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.037875105
62,02/12/2014,A,661,1038,21.86087477,-26.96260077,White sand,02/12/2014,P,661,1038,21.86087477,-26.96260077,0,0,16,0,N,N,neither,2014,12,2014/2015,Oct-Apr,0.43869951
65,02/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,03/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,8,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.742560182
77,02/12/2014,A,399,903,21.85432104,-26.95660084,White sand,03/12/2014,A,994,1064,21.85206057,-26.95385765,1,378,15,3,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.291042049
81,02/12/2014,A,965,2427,21.81799597,-26.94743003,Grassland,03/12/2014,A,965,2427,21.81799597,-26.94743003,0,0,10,3,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
86,02/12/2014,A,1622,1284,21.87550767,-26.95319055,White sand,03/12/2014,A,1581,84,21.87917191,-26.95250944,1,371,12,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.151930336
90,02/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,03/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,12,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
102,02/12/2014,A,957,2405,21.79820705,-26.95508488,Grassland,03/12/2014,A,983,2461,21.80846097,-26.95297399,1,1043,9,3,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.59490272
18,03/12/2014,A,49,533,21.81986501,-26.975575,Shrubland,04/12/2014,A,49,533,21.81986501,-26.975575,0,0,7,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
28,03/12/2014,A,2319,1872,21.8523955,-26.98198798,Savanna,03/12/2014,P,2319,1872,21.8523955,-26.98198798,0,0,10,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.447245259
34,03/12/2014,A,2028,59,21.85777519,-26.97019819,White sand,04/12/2014,A,2028,59,21.85777519,-26.97019819,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
77,03/12/2014,A,994,1064,21.85206057,-26.95385765,Savanna,04/12/2014,A,994,2494,21.85206057,-26.95385765,0,0,14,2,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.143384587
86,03/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,04/12/2014,A,1581,4,21.87917191,-26.95250944,0,0,12,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.151930336
90,03/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,04/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,11,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.299587797
102,03/12/2014,A,983,2461,21.80846097,-26.95297399,Grassland,04/12/2014,A,975,2444,21.80533226,-26.9443786,1,1005,9,3,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.59490272
18,04/12/2014,A,49,533,21.81986501,-26.975575,Shrubland,05/12/2014,A,49,533,21.81986501,-26.975575,0,0,7,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
34,04/12/2014,A,2028,59,21.85777519,-26.97019819,White sand,05/12/2014,A,2028,59,21.85777519,-26.97019819,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
36,04/12/2014,A,2003,316,21.8451795,-26.99804164,White sand,05/12/2014,A,2003,2042,21.8451795,-26.99804164,0,0,6,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.037875105
62,04/12/2014,A,661,1038,21.86087477,-26.96260077,White sand,05/12/2014,A,661,1038,21.86087477,-26.96260077,0,0,18,0,N,N,neither,2014,12,2014/2015,Oct-Apr,0.734014433
77,04/12/2014,A,994,2494,21.85206057,-26.95385765,Savanna,04/12/2014,P,800,1546,21.84885324,-26.95089662,1,458,14,2,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.143384587
78,04/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,05/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
90,04/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,05/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
101,04/12/2014,A,2134,272,21.84420828,-26.98390841,Savanna,05/12/2014,A,2720,428,21.85310952,-26.98326535,1,885,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
106,04/12/2014,A,997,2510,21.83899463,-26.94918984,Savanna,05/12/2014,A,773,1360,21.83958405,-26.95187781,1,305,10,7,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
18,05/12/2014,A,49,533,21.81986501,-26.975575,Shrubland,05/12/2014,P,49,533,21.81986501,-26.975575,0,0,7,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
34,05/12/2014,A,2028,59,21.85777519,-26.97019819,White sand,06/12/2014,A,2028,59,21.85777519,-26.97019819,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
62,05/12/2014,A,661,1038,21.86087477,-26.96260077,White sand,06/12/2014,A,661,1038,21.86087477,-26.96260077,0,0,18,0,N,N,neither,2014,12,2014/2015,Oct-Apr,0.734014433
78,05/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,05/12/2014,P,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
90,05/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,05/12/2014,P,2150,879,21.84416172,-26.97562306,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
101,05/12/2014,A,2720,428,21.85310952,-26.98326535,White sand,06/12/2014,A,2016,124,21.85394084,-26.98232406,1,133,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
106,05/12/2014,A,773,1360,21.83958405,-26.95187781,Savanna,06/12/2014,A,752,1323,21.83283001,-26.95227996,1,671,10,7,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
86,06/12/2014,A,1622,1284,21.87550767,-26.95319055,White sand,07/12/2014,A,1581,84,21.87917191,-26.95250944,1,371,13,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.004272874
101,06/12/2014,A,2016,124,21.85394084,-26.98232406,Shrubland,06/12/2014,P,2410,2515,21.85567093,-26.98007011,1,304,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
7,07/12/2014,A,2406,2503,21.86824498,-27.00790596,Savanna,07/12/2014,P,2280,1648,21.86156345,-27.00526493,1,724,8,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.742560182
28,07/12/2014,A,2319,1872,21.8523955,-26.98198798,Savanna,07/12/2014,P,2319,1872,21.8523955,-26.98198798,0,0,10,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.447245259
36,07/12/2014,A,2003,2042,21.8451795,-26.99804164,White sand,07/12/2014,P,2003,2042,21.8451795,-26.99804164,0,0,6,1,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-1.037875105
65,07/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,08/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
78,07/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,08/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
81,07/12/2014,A,965,2427,21.81799597,-26.94743003,Grassland,08/12/2014,A,977,2449,21.8196,-26.9448,1,333,19,4,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.881671895
62,08/12/2014,A,1024,447,21.85573851,-26.95753114,White sand,09/12/2014,A,715,1227,21.83861109,-26.92813891,1,3683,16,0,N,N,neither,2014,12,2014/2015,Oct-Apr,0.43869951
65,08/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,08/12/2014,P,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
78,08/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,09/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
81,08/12/2014,A,977,2449,21.8196,-26.9448,Grassland,09/12/2014,A,977,2449,21.8196,-26.9448,0,0,19,4,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.881671895
90,08/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,09/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
101,08/12/2014,A,2016,124,21.85394084,-26.98232406,Shrubland,08/12/2014,P,2134,272,21.84420828,-26.98390841,1,980,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
106,08/12/2014,A,752,1323,21.83283001,-26.95227996,Savanna,09/12/2014,A,752,1323,21.83283001,-26.95227996,0,0,10,7,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
112,08/12/2014,A,2804,381,21.83440338,-26.98254936,White sand,09/12/2014,A,2804,381,21.83440338,-26.98254936,0,0,8,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.742560182
34,09/12/2014,A,2028,59,21.85777519,-26.97019819,White sand,10/12/2014,A,2028,59,21.85777519,-26.97019819,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
77,09/12/2014,A,994,2494,21.85206057,-26.95385765,Savanna,10/12/2014,A,994,2494,21.85206057,-26.95385765,0,0,14,2,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.143384587
78,09/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,09/12/2014,P,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
81,09/12/2014,A,977,2449,21.8196,-26.9448,Grassland,10/12/2014,A,973,2442,21.82541102,-26.94856804,1,712,19,4,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.881671895
90,09/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,10/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
100,09/12/2014,A,1,2154,21.89615797,-26.942981,White sand,10/12/2014,A,1,2154,21.89615797,-26.942981,0,0,12,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.151930336
102,09/12/2014,A,983,2461,21.80846097,-26.95297399,Grassland,09/12/2014,P,983,2461,21.80846097,-26.95297399,0,0,9,3,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.59490272
106,09/12/2014,A,752,1323,21.83283001,-26.95227996,Savanna,10/12/2014,A,752,1323,21.83283001,-26.95227996,0,0,10,7,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
18,10/12/2014,A,49,533,21.81986501,-26.975575,Shrubland,11/12/2014,A,49,533,21.81986501,-26.975575,0,0,7,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
34,10/12/2014,A,2028,59,21.85777519,-26.97019819,White sand,11/12/2014,A,1632,2518,21.8767395,-26.96475029,1,1975,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
62,10/12/2014,A,1631,2517,21.86318016,-26.96196938,White sand,11/12/2014,A,1631,2517,21.86318016,-26.96196938,0,0,15,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.291042049
77,10/12/2014,A,994,2494,21.85206057,-26.95385765,Savanna,11/12/2014,A,994,2494,21.85206057,-26.95385765,0,0,14,2,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.143384587
81,10/12/2014,A,973,2442,21.82541102,-26.94856804,Savanna,10/12/2014,P,907,2258,21.81962298,-26.95288061,1,748,17,4,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.586356972
90,10/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,11/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
18,11/12/2014,A,49,533,21.81986501,-26.975575,Shrubland,12/12/2014,A,49,533,21.81986501,-26.975575,0,0,7,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
28,11/12/2014,A,2319,1872,21.8523955,-26.98198798,Savanna,11/12/2014,P,2319,1872,21.8523955,-26.98198798,0,0,10,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.447245259
62,11/12/2014,A,1631,2517,21.86318016,-26.96196938,White sand,12/12/2014,A,1631,2517,21.86318016,-26.96196938,0,0,16,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.43869951
65,11/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,12/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
77,11/12/2014,A,994,2494,21.85206057,-26.95385765,Savanna,12/12/2014,A,399,903,21.85432104,-26.95660084,1,378,14,2,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.143384587
78,11/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,12/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
86,11/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,11/12/2014,P,1581,84,21.87917191,-26.95250944,0,0,12,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
90,11/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,12/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
102,11/12/2014,A,565,999,21.80382502,-26.95638303,Grassland,12/12/2014,A,565,999,21.80382502,-26.95638303,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
18,12/12/2014,A,49,533,21.81986501,-26.975575,Shrubland,13/12/2014,A,525,872,21.82472999,-26.97032997,1,757,7,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
62,12/12/2014,A,1631,2517,21.86318016,-26.96196938,White sand,13/12/2014,A,1631,2517,21.86318016,-26.96196938,0,0,17,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.586356972
65,12/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,13/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,8,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.742560182
78,12/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,13/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,12,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
102,12/12/2014,A,565,999,21.80382502,-26.95638303,Grassland,13/12/2014,A,565,999,21.80382502,-26.95638303,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
18,13/12/2014,A,525,872,21.82472999,-26.97032997,White sand,14/12/2014,A,494,954,21.82586515,-26.97522375,1,556,7,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
28,13/12/2014,A,2720,428,21.85310952,-26.98326535,White sand,14/12/2014,A,2720,428,21.85310952,-26.98326535,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
36,13/12/2014,A,2003,2042,21.8451795,-26.99804164,White sand,14/12/2014,A,2003,2042,21.8451795,-26.99804164,0,0,6,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.037875105
62,13/12/2014,A,1631,2517,21.86318016,-26.96196938,White sand,13/12/2014,P,1631,2517,21.86318016,-26.96196938,0,0,18,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.734014433
65,13/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,14/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
78,13/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,14/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,15,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.291042049
86,13/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,14/12/2014,A,1581,84,21.87917191,-26.95250944,0,0,12,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
101,13/12/2014,A,2399,2521,21.84108113,-26.98387814,Savanna,14/12/2014,A,2399,2521,21.84108113,-26.98387814,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
102,13/12/2014,A,565,999,21.80382502,-26.95638303,Grassland,14/12/2014,A,565,999,21.80382502,-26.95638303,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
112,13/12/2014,A,2804,381,21.83440338,-26.98254936,White sand,14/12/2014,A,2399,2450,21.84108113,-26.98387814,1,678,8,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.742560182
18,14/12/2014,A,494,954,21.82586515,-26.97522375,White sand,15/12/2014,A,525,872,21.82472999,-26.97032997,1,556,7,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
28,14/12/2014,A,2720,428,21.85310952,-26.98326535,White sand,15/12/2014,A,2720,428,21.85310952,-26.98326535,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
36,14/12/2014,A,2003,2042,21.8451795,-26.99804164,White sand,15/12/2014,A,2003,316,21.8451795,-26.99804164,0,0,5,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.185532566
65,14/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,15/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
78,14/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,15/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,15,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.291042049
86,14/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,15/12/2014,A,1581,84,21.87917191,-26.95250944,0,0,12,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.151930336
101,14/12/2014,A,2399,2521,21.84108113,-26.98387814,Savanna,15/12/2014,A,2317,1868,21.84003308,-26.98445876,1,122,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
102,14/12/2014,A,565,999,21.80382502,-26.95638303,Grassland,15/12/2014,A,565,999,21.80382502,-26.95638303,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
112,14/12/2014,A,2399,2450,21.84108113,-26.98387814,Savanna,14/12/2014,P,2399,2450,21.84108113,-26.98387814,0,0,8,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.742560182
28,15/12/2014,A,2720,428,21.85310952,-26.98326535,White sand,16/12/2014,A,2720,428,21.85310952,-26.98326535,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
34,15/12/2014,A,1780,2529,21.88467,-26.95275,Savanna,16/12/2014,A,1780,2529,21.88467,-26.95275,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
36,15/12/2014,A,2003,316,21.8451795,-26.99804164,White sand,15/12/2014,P,2003,2042,21.8451795,-26.99804164,0,0,6,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.037875105
62,15/12/2014,A,1631,2517,21.86318016,-26.96196938,White sand,16/12/2014,A,998,2530,21.86109,-26.96239,1,212,18,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.734014433
65,15/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,16/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
77,15/12/2014,A,399,903,21.85432104,-26.95660084,White sand,16/12/2014,A,399,903,21.85432104,-26.95660084,0,0,14,2,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.143384587
78,15/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,16/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,15,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.291042049
86,15/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,16/12/2014,A,1581,84,21.87917191,-26.95250944,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
90,15/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,16/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
102,15/12/2014,A,565,999,21.80382502,-26.95638303,Grassland,16/12/2014,A,565,999,21.80382502,-26.95638303,0,0,9,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
28,16/12/2014,A,2720,428,21.85310952,-26.98326535,White sand,17/12/2014,A,2720,428,21.85310952,-26.98326535,0,0,8,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.742560182
34,16/12/2014,A,1780,2529,21.88467,-26.95275,Savanna,17/12/2014,A,1780,2529,21.88467,-26.95275,0,0,3,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.480847489
62,16/12/2014,A,998,2530,21.86109,-26.96239,White sand,17/12/2014,A,998,2530,21.86109,-26.96239,0,0,18,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.734014433
65,16/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,17/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,6,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
78,16/12/2014,A,2360,2168,21.84371576,-26.98983248,Savanna,17/12/2014,A,2360,2168,21.84371576,-26.98983248,0,0,15,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.291042049
86,16/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,17/12/2014,A,1581,84,21.87917191,-26.95250944,0,0,6,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-1.037875105
90,16/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,17/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
106,16/12/2014,A,773,1360,21.83958405,-26.95187781,Savanna,17/12/2014,A,773,1360,21.83958405,-26.95187781,0,0,10,7,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
112,16/12/2014,A,2804,381,21.83440338,-26.98254936,White sand,17/12/2014,A,2134,272,21.84420828,-26.98390841,1,983,8,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.742560182
18,17/12/2014,A,525,872,21.82472999,-26.97032997,White sand,18/12/2014,A,525,872,21.82472999,-26.97032997,0,0,7,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.890217643
28,17/12/2014,A,2720,428,21.85310952,-26.98326535,White sand,17/12/2014,P,2385,2282,21.85553198,-26.98554103,1,349,9,2,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
62,17/12/2014,A,998,2530,21.86109,-26.96239,White sand,18/12/2014,A,998,2530,21.86109,-26.96239,0,0,18,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,0.734014433
65,17/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,18/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
81,17/12/2014,A,999,2533,21.81712,-26.94293,Grassland,18/12/2014,A,999,2533,21.81712,-26.94293,0,0,18,4,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.734014433
86,17/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,18/12/2014,A,1581,84,21.87917191,-26.95250944,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
90,17/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,18/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
106,17/12/2014,A,773,1360,21.83958405,-26.95187781,Savanna,18/12/2014,A,773,1360,21.83958405,-26.95187781,0,0,10,7,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,-0.447245259
112,17/12/2014,A,2134,272,21.84420828,-26.98390841,Savanna,18/12/2014,A,2134,272,21.84420828,-26.98390841,0,0,8,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.742560182
36,18/12/2014,A,2093,427,21.84801349,-26.99987518,White sand,19/12/2014,A,2003,316,21.8451795,-26.99804164,1,347,6,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.037875105
65,18/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,19/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
81,18/12/2014,A,999,2533,21.81712,-26.94293,Grassland,19/12/2014,A,965,2427,21.81799597,-26.94743003,1,508,18,4,N,Y,pups_foraging,2014,12,2014/2015,Oct-Apr,0.734014433
86,18/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,19/12/2014,A,1581,84,21.87917191,-26.95250944,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
90,18/12/2014,A,2150,879,21.84416172,-26.97562306,Shrubland,19/12/2014,A,2150,879,21.84416172,-26.97562306,0,0,13,3,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
100,18/12/2014,A,1,2154,21.89615797,-26.942981,White sand,19/12/2014,A,1,2154,21.89615797,-26.942981,0,0,11,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-0.299587797
36,19/12/2014,A,2003,316,21.8451795,-26.99804164,White sand,20/12/2014,A,2093,427,21.84801349,-26.99987518,1,347,6,0,N,N,neither,2014,12,2014/2015,Oct-Apr,-1.037875105
65,19/12/2014,A,1261,1801,21.82710929,-27.00199673,Shrubland,20/12/2014,A,1261,1801,21.82710929,-27.00199673,0,0,9,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.59490272
86,19/12/2014,A,1581,84,21.87917191,-26.95250944,Shrubland,19/12/2014,P,1581,84,21.87917191,-26.95250944,0,0,13,0,Y,N,babysitting,2014,12,2014/2015,Oct-Apr,-0.004272874
